S_TKR,S_DTE,S_ADJ_PRECLOSEPRICE,S_ADJ_OPENPRICE,S_ADJ_HIGHPRICE,S_ADJ_LOWPRICE,S_ADJ_CLOSEPRICE,S_ADJ_FACTOR,S_CLOSEPRICE,S_OPENPRICE,S_HIGHPRICE,S_LOWPRICE,S_TURNVOLUME,S_TURNAMOUNT,S_RPT_DTE,S_TOT_OPER_REV,S_NET_PROFIT_EXCL,S_TOT_ASSETS,S_TOT_LIAB,S_TOT_CUR_LIAB,S_TOT_NON_CUR_LIAB,S_TOT_RIGHTS,S_TOT_LONG_LIAB,S_TOT_MV,S_FLOAT_MV,S_PE,S_PB,S_PE_TTM,S_TOT_SHR,S_A_SHR,S_FLOAT_SHR,S_TY_TOT_OPER_REV,S_TY_NET_PROFIT_EXCL,S_P3Y_TOT_OPER_REV,S_P3Y_NET_PROFIT_EXCL,S_WEIGHT300,S_WEIGHT500,S_CITICS_INDUSTRY_L1,S_DELIST,S_STSTATE
000001.SZ,20150824,988.93,954.53,960.55,890.04,890.04,85.994092,10.35,11.1,11.17,10.35,151802968,1601529034.6,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.48094798039e+11,1.22171964893e+11,7.4788,0.9815,6.9479,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.708,0.0,40.0,0.0,0.0
000001.SZ,20150825,890.04,847.04,890.04,801.46,813.5,85.994092,9.46,9.85,10.35,9.32,219233375,2122788584.8,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.35360076275e+11,1.11666356317e+11,6.8357,0.8971,6.3505,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.697,0.0,40.0,0.0,0.0
000001.SZ,20150826,813.5,825.54,879.72,799.75,852.2,85.994092,9.91,9.6,10.23,9.3,249191959,2460482141.3,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.41798980537e+11,1.16978180878e+11,7.1608,0.9398,6.6525,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.686,0.0,40.0,0.0,0.0
000001.SZ,20150827,852.2,873.7,937.34,847.9,928.74,85.994092,10.8,10.16,10.9,9.86,184923565,1912163265.6,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.54533702301e+11,1.27483789453e+11,7.8039,1.0242,7.25,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.723,0.0,40.0,0.0,0.0
000001.SZ,20150828,928.74,936.48,953.67,907.24,931.32,85.994092,10.83,10.89,11.09,10.55,160802969,1728745630.4,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.54962962585e+11,1.27837911091e+11,7.8256,1.0271,7.2701,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.744,0.0,40.0,0.0,0.0
000001.SZ,20150831,931.32,921.0,951.95,901.22,951.95,85.994092,11.07,10.71,11.07,10.48,146429725,1578261442.4,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.58397044859e+11,1.3067088419e+11,7.999,1.0498,7.4312,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.715,0.0,40.0,0.0,0.0
000001.SZ,20150901,951.95,937.34,998.39,912.4,994.95,85.994092,11.57,10.9,11.61,10.61,265766135,3003860703.8,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.65551382928e+11,1.36572911479e+11,8.3603,1.0972,7.7669,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.726,0.0,40.0,0.0,0.0
000001.SZ,20150902,994.95,961.41,1031.93,951.09,1018.17,85.994092,11.84,11.18,12.0,11.06,281574676,3273803293.0,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.69414725486e+11,1.39760006215e+11,8.5554,1.1228,7.9481,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.76,0.0,40.0,0.0,0.0
000001.SZ,20150907,1018.17,993.23,994.09,936.48,936.48,85.994092,10.89,11.55,11.56,10.89,137611064,1544055075.1,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.55821483154e+11,1.28546154365e+11,7.869,1.0328,7.3104,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.776,0.0,40.0,0.0,0.0
000001.SZ,20150908,936.48,935.62,958.83,910.68,945.94,85.994092,11.0,10.88,11.15,10.59,74729245,815241863.3,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.57395437529e+11,1.29844600369e+11,7.9485,1.0432,7.3843,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.74,0.0,40.0,0.0,0.0
000001.SZ,20150909,945.94,948.51,962.27,935.62,954.53,85.994092,11.1,11.03,11.19,10.88,85107389,940582957.0,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.58826305143e+11,1.31025005827e+11,8.0207,1.0527,7.4514,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.729,0.0,40.0,0.0,0.0
000001.SZ,20150910,954.53,945.94,961.41,940.78,950.23,85.994092,11.05,11.0,11.18,10.94,46520563,514578386.5,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.58110871336e+11,1.30434803098e+11,7.9846,1.0479,7.4178,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.721,0.0,40.0,0.0,0.0
000001.SZ,20150911,950.23,947.65,956.25,935.62,942.5,85.994092,10.96,11.02,11.12,10.88,42645078,469297504.8,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.56823090483e+11,1.29372438186e+11,7.9196,1.0394,7.3574,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.726,0.0,40.0,0.0,0.0
000001.SZ,20150914,942.5,945.08,945.94,898.64,934.76,85.994092,10.87,10.99,11.0,10.45,75645273,813927117.1,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.55535309631e+11,1.28310073274e+11,7.8545,1.0309,7.297,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.723,0.0,40.0,0.0,0.0
000001.SZ,20150915,934.76,919.28,933.04,902.94,908.96,85.994092,10.57,10.69,10.85,10.5,54283900,579042247.0,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.51242706789e+11,1.247688569e+11,7.6377,1.0024,7.0956,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.731,0.0,40.0,0.0,0.0
000001.SZ,20150916,908.96,910.68,952.81,904.66,937.34,85.994092,10.9,10.59,11.08,10.52,56924377,612767028.6,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.55964569915e+11,1.28664194911e+11,7.8762,1.0337,7.3171,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.74,0.0,40.0,0.0,0.0
000001.SZ,20150917,937.34,933.04,957.97,926.16,926.16,85.994092,10.77,10.85,11.14,10.77,62079854,682338188.7,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.54104442017e+11,1.27129667816e+11,7.7823,1.0214,7.2299,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.727,0.0,40.0,0.0,0.0
000001.SZ,20150918,926.16,932.18,942.5,922.72,929.6,85.994092,10.81,10.84,10.96,10.73,31827282,345063783.7,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.54676789063e+11,1.27601829999e+11,7.8112,1.0252,7.2567,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.734,0.0,40.0,0.0,0.0
000001.SZ,20150921,929.6,920.14,936.48,915.84,930.46,85.994092,10.82,10.7,10.89,10.65,38611111,416851084.5,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.54819875824e+11,1.27719870545e+11,7.8184,1.0261,7.2634,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.734,0.0,40.0,0.0,0.0
000001.SZ,20150922,930.46,931.32,951.09,930.46,942.5,85.994092,10.96,10.83,11.06,10.82,49295560,541007302.4,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.56823090483e+11,1.29372438186e+11,7.9196,1.0394,7.3574,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.722,0.0,40.0,0.0,0.0
000001.SZ,20150923,942.5,933.9,938.2,918.42,920.14,85.994092,10.7,10.86,10.91,10.68,37115084,399583544.6,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.53102834687e+11,1.26303383995e+11,7.7317,1.0147,7.1829,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.725,0.0,40.0,0.0,0.0
000001.SZ,20150924,920.14,925.3,929.6,917.56,921.0,85.994092,10.71,10.76,10.81,10.67,25863255,277274187.9,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.53245921449e+11,1.26421424541e+11,7.7389,1.0157,7.1896,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.724,0.0,40.0,0.0,0.0
000001.SZ,20150925,921.0,919.28,921.0,898.64,907.24,85.994092,10.55,10.69,10.71,10.45,44642060,471537653.0,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.50956533266e+11,1.24532775808e+11,7.6233,1.0005,7.0822,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.72,0.0,40.0,0.0,0.0
000001.SZ,20150928,907.24,908.1,910.68,896.92,905.52,85.994092,10.53,10.56,10.59,10.43,19908727,209186171.5,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.50670359744e+11,1.24296694717e+11,7.6088,0.9986,7.0687,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.721,0.0,40.0,0.0,0.0
000001.SZ,20150929,905.52,898.64,908.1,887.46,892.62,85.994092,10.38,10.45,10.56,10.32,33360356,347612298.6,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.48524058323e+11,1.2252608653e+11,7.5005,0.9844,6.9681,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.717,0.0,40.0,0.0,0.0
000001.SZ,20150930,892.62,894.34,910.68,893.48,902.08,85.994092,10.49,10.4,10.59,10.39,36465973,383230180.0,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.50098012698e+11,1.23824532534e+11,7.5799,0.9948,7.0419,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.721,0.0,40.0,0.0,0.0
000001.SZ,20151008,902.08,933.04,936.48,920.14,920.14,85.994092,10.7,10.85,10.89,10.7,49407085,533806134.1,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.53102834687e+11,1.26303383995e+11,7.7317,1.0147,7.1829,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.723,0.0,40.0,0.0,0.0
000001.SZ,20151009,920.14,924.44,941.64,921.86,937.34,85.994092,10.9,10.75,10.95,10.72,47461206,516310498.0,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.55964569915e+11,1.28664194911e+11,7.8762,1.0337,7.3171,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.716,0.0,40.0,0.0,0.0
000001.SZ,20151012,937.34,942.5,978.61,938.2,965.71,85.994092,11.23,10.96,11.38,10.91,84966515,950602307.7,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.60686433041e+11,1.32559532922e+11,8.1147,1.065,7.5387,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.72,0.0,40.0,0.0,0.0
000001.SZ,20151013,965.71,963.13,968.29,953.67,957.11,85.994092,11.13,11.2,11.26,11.09,35979819,401600928.8,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.59255565427e+11,1.31379127464e+11,8.0424,1.0555,7.4715,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.719,0.0,40.0,0.0,0.0
000001.SZ,20151014,957.11,949.37,958.83,940.78,944.22,85.994092,10.98,11.04,11.15,10.94,41898065,462963473.8,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.57109264006e+11,1.29608519277e+11,7.934,1.0413,7.3708,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.713,0.0,40.0,0.0,0.0
000001.SZ,20151015,944.22,941.64,960.55,940.78,960.55,85.994092,11.17,10.95,11.17,10.94,48590050,539103671.6,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.59827912473e+11,1.31851289647e+11,8.0713,1.0593,7.4984,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.712,0.0,40.0,0.0,0.0
000001.SZ,20151016,960.55,963.99,971.73,959.69,965.71,85.994092,11.23,11.21,11.3,11.16,57000145,640488894.1,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.60686433041e+11,1.32559532922e+11,8.1147,1.065,7.5387,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.707,0.0,40.0,0.0,0.0
000001.SZ,20151019,965.71,969.15,976.03,958.83,968.29,85.994092,11.26,11.27,11.35,11.15,72337153,814910975.0,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.61115693325e+11,1.3291365456e+11,8.1363,1.0678,7.5588,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.701,0.0,40.0,0.0,0.0
000001.SZ,20151020,968.29,963.13,978.61,962.27,973.45,85.994092,11.32,11.2,11.38,11.19,71516328,807642379.7,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.61974213893e+11,1.33621897834e+11,8.1797,1.0735,7.5991,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.703,0.0,40.0,0.0,0.0
000001.SZ,20151021,973.45,970.87,1010.43,961.41,964.85,85.994092,11.22,11.29,11.75,11.18,133262904,1523591977.0,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.6054334628e+11,1.32441492376e+11,8.1074,1.064,7.5319,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.698,0.0,40.0,0.0,0.0
000001.SZ,20151022,964.85,967.43,980.33,961.41,974.31,85.994092,11.33,11.25,11.4,11.18,82280573,928960028.8,20150630.0,46575000000.0,11585000000.0,2.570508e+12,2.419628e+12,,,1.5088e+11,,1.62117300655e+11,1.3373993838e+11,8.1869,1.0745,7.6058,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.713,0.0,40.0,0.0,0.0
000001.SZ,20151023,974.31,979.47,991.51,975.17,986.35,85.994092,11.47,11.39,11.53,11.34,93742511,1073981531.3,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.64120515314e+11,1.35392506021e+11,8.2881,1.0444,7.5119,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.71,0.0,40.0,0.0,0.0
000001.SZ,20151026,986.35,997.53,1015.59,983.77,990.65,85.994092,11.52,11.6,11.81,11.44,108591754,1260872031.5,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.64835949121e+11,1.3598270875e+11,8.3242,1.049,7.5447,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.709,0.0,40.0,0.0,0.0
000001.SZ,20151027,990.65,988.93,1000.97,975.17,987.21,85.994092,11.48,11.5,11.64,11.34,58043637,664648826.8,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.64263602076e+11,1.35510546567e+11,8.2953,1.0454,7.5185,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.708,0.0,40.0,0.0,0.0
000001.SZ,20151028,987.21,985.49,987.21,967.43,969.15,85.994092,11.27,11.46,11.48,11.25,54481117,619790793.2,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.61258780087e+11,1.33031695105e+11,8.1436,1.0262,7.3809,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.705,0.0,40.0,0.0,0.0
000001.SZ,20151029,969.15,971.73,976.89,967.43,969.15,85.994092,11.27,11.3,11.36,11.25,31670368,357830452.0,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.61258780087e+11,1.33031695105e+11,8.1436,1.0262,7.3809,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.706,0.0,40.0,0.0,0.0
000001.SZ,20151030,969.15,971.73,982.05,969.15,976.89,85.994092,11.36,11.3,11.42,11.27,53593072,607980997.1,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.62546560939e+11,1.34094060017e+11,8.2086,1.0344,7.4399,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.704,0.0,40.0,0.0,0.0
000001.SZ,20151102,976.89,969.15,973.45,954.53,957.97,85.994092,11.14,11.27,11.32,11.1,48443581,544000187.0,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.59398652188e+11,1.3149716801e+11,8.0496,1.0144,7.2958,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.71,0.0,40.0,0.0,0.0
000001.SZ,20151103,957.97,958.83,963.99,946.79,950.23,85.994092,11.05,11.15,11.21,11.01,39126518,434818762.6,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.58110871336e+11,1.30434803098e+11,7.9846,1.0062,7.2369,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.707,0.0,40.0,0.0,0.0
000001.SZ,20151104,950.23,952.81,1006.13,950.23,1005.27,85.994092,11.69,11.08,11.7,11.05,130724419,1493255541.7,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.67268424065e+11,1.37989398029e+11,8.447,1.0645,7.656,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.704,0.0,40.0,0.0,0.0
000001.SZ,20151105,1005.27,997.53,1080.95,993.23,1037.95,85.994092,12.07,11.6,12.57,11.55,229218980,2780266755.8,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.72705720998e+11,1.42474938769e+11,8.7216,1.0991,7.9049,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.711,0.0,40.0,0.0,0.0
000001.SZ,20151106,1037.95,1033.65,1067.19,1025.05,1065.47,85.994092,12.39,12.02,12.41,11.92,146319495,1781331280.0,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.77284497362e+11,1.46252236234e+11,8.9529,1.1282,8.1144,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.719,0.0,40.0,0.0,0.0
000001.SZ,20151109,1065.47,1074.93,1150.6,1071.49,1112.76,85.994092,12.94,12.5,13.38,12.46,241388779,3137641551.2,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.85154269239e+11,1.52744466252e+11,9.3503,1.1783,8.4747,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.721,0.0,40.0,0.0,0.0
000001.SZ,20151110,1112.76,1100.72,1123.94,1084.39,1096.42,85.994092,12.75,12.8,13.07,12.61,112502763,1438707529.7,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.82435620772e+11,1.50501695882e+11,9.213,1.161,8.3502,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.744,0.0,40.0,0.0,0.0
000001.SZ,20151111,1096.42,1092.12,1099.0,1064.61,1079.23,85.994092,12.55,12.7,12.78,12.38,102173507,1280174417.2,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.79573885544e+11,1.48140884966e+11,9.0685,1.1428,8.2192,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.734,0.0,40.0,0.0,0.0
000001.SZ,20151112,1079.23,1083.53,1087.83,1056.01,1066.33,85.994092,12.4,12.6,12.65,12.28,67113962,833753298.1,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.77427584124e+11,1.4637027678e+11,8.9601,1.1291,8.121,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.723,0.0,40.0,0.0,0.0
000001.SZ,20151113,1066.33,1050.85,1073.21,1048.27,1052.57,85.994092,12.24,12.22,12.48,12.19,58755504,722252994.2,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.75138195941e+11,1.44481628047e+11,8.8445,1.1146,8.0162,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.721,0.0,40.0,0.0,0.0
000001.SZ,20151116,1052.57,1043.11,1065.47,1039.67,1061.17,85.994092,12.34,12.13,12.39,12.09,55984871,685977382.9,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.76569063555e+11,1.45662033505e+11,8.9167,1.1237,8.0817,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.721,0.0,40.0,0.0,0.0
000001.SZ,20151117,1061.17,1067.19,1092.12,1062.89,1074.93,85.994092,12.5,12.41,12.7,12.36,104648656,1315319787.3,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.78858451738e+11,1.47550682238e+11,9.0323,1.1382,8.1865,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.724,0.0,40.0,0.0,0.0
000001.SZ,20151118,1074.93,1071.49,1092.12,1058.59,1068.05,85.994092,12.42,12.46,12.7,12.31,79370476,991513834.8,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.77713757646e+11,1.46606357871e+11,8.9745,1.131,8.1341,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.734,0.0,40.0,0.0,0.0
000001.SZ,20151119,1068.05,1066.33,1075.79,1060.31,1074.93,85.994092,12.5,12.4,12.51,12.33,47112067,585570983.3,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.78858451738e+11,1.47550682238e+11,9.0323,1.1382,8.1865,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.738,0.0,40.0,0.0,0.0
000001.SZ,20151120,1074.93,1074.93,1082.67,1068.05,1079.23,85.994092,12.55,12.5,12.59,12.42,59803634,747487174.7,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.79573885544e+11,1.48140884966e+11,9.0685,1.1428,8.2192,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.731,0.0,40.0,0.0,0.0
000001.SZ,20151123,1079.23,1079.23,1083.53,1064.61,1070.63,85.994092,12.45,12.55,12.6,12.38,60797531,760493340.7,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.78143017931e+11,1.46960479509e+11,8.9962,1.1337,8.1537,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.734,0.0,40.0,0.0,0.0
000001.SZ,20151124,1070.63,1067.19,1070.63,1045.69,1056.01,85.994092,12.28,12.41,12.45,12.16,66421478,812675943.5,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.75710542987e+11,1.4495379023e+11,8.8734,1.1182,8.0424,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.732,0.0,40.0,0.0,0.0
000001.SZ,20151125,1056.01,1049.99,1063.75,1046.55,1059.45,85.994092,12.32,12.21,12.37,12.17,51346272,629507063.6,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.76282890032e+11,1.45425952413e+11,8.9023,1.1218,8.0686,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.722,0.0,40.0,0.0,0.0
000001.SZ,20151126,1059.45,1062.89,1064.61,1049.13,1051.71,85.994092,12.23,12.36,12.38,12.2,55221015,679692129.9,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.7499510918e+11,1.44363587501e+11,8.8372,1.1137,8.0097,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.719,0.0,40.0,0.0,0.0
000001.SZ,20151127,1051.71,1047.41,1049.13,991.51,1008.71,85.994092,11.73,12.18,12.2,11.53,72802594,867702430.6,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.6784077111e+11,1.38461560212e+11,8.476,1.0681,7.6822,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.718,0.0,40.0,0.0,0.0
000001.SZ,20151130,1008.71,1007.85,1020.75,988.93,1009.57,85.994092,11.74,11.72,11.87,11.5,65849389,770221398.4,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.67983857872e+11,1.38579600757e+11,8.4832,1.069,7.6888,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.728,0.0,40.0,0.0,0.0
000001.SZ,20151201,1009.57,1006.13,1019.89,989.79,1010.43,85.994092,11.75,11.7,11.86,11.51,68025390,793118214.1,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.68126944633e+11,1.38697641303e+11,8.4904,1.0699,7.6953,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.726,0.0,40.0,0.0,0.0
000001.SZ,20151202,1010.43,1006.13,1086.97,1002.69,1075.79,85.994092,12.51,11.7,12.64,11.66,161576086,1978750510.3,20150930.0,71152000000.0,17740000000.0,2.59906e+12,2.441924e+12,,,1.57136e+11,,1.79001538499e+11,1.47668722783e+11,9.0396,1.1392,8.193,14308676139.0,11804054579.0,5953305743.0,73407000000.0,19802000000.0,,,0.722,0.0,40.0,0.0,0.0
